1476295325398904,192.168.156.214,96.239.193.37,SGsLite-LOCATION-UPDATE,3015424,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+VzgWBgCZAAAAnQAAAAAbzQMmxAAbzQMm8AgARYgAi9DXQAA4BvF5wKic1mDvwSU3jitdlUegYwAZwWFQGDkI4nEAACAAYwUBCDkhd5AAAACQJQQALgMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnIwUTAnc8ACQHEwJ3ABAAACcEAAAAAA==,sgslite
1476295325399896,192.168.156.214,96.239.193.37,SGsLite-LOCATION-UPDATE,3015424,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+VxgaBgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DLQABABipaYO/BJcConNYrXTeOABnBYZVHoMZQGLxwf8UAACAAFwYBCDghd5AAAACQJQQALgMAKgEA,sgslite
1476295325400897,192.168.156.214,96.239.193.37,SGsLite-UPLINK-UNITDATA,3080960,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+VwEeBgC8AAAAwAAAAAAbzQMmxAAbzQMm8AgARYgArtDZQAA4BvFUwKic1mDvwSU3jitdlUegxgAZwXhQGDkIhlIAACAAhgMBCDkhd5AAAACQJgEAJQQALwMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnFh4OARsAAAAGkYgAAAAQEAEACpGIAAAAECYABOFwOAwjBRMCdzwAJAcTAncAEAAAJwQAAAAA,sgslite
1476295325401897,192.168.156.214,96.239.193.37,SGsLite-UPLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V+khBgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA,sgslite
1476295325401897,192.168.156.214,96.239.193.37,SGsLite-IMSI-DETACH-INDICATION,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V+khBgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA,sgslite
1476295325401897,192.168.156.214,96.239.193.37,SGsLite-DOWNLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V+khBgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA,sgslite

